dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
PESQUISA                        ;CAROLINA-MA                                       ;2102804                       ;MA        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;7;853;213,0;0,2497
PESQUISA                        ;CAROLINA-MA                                       ;2102804                       ;MA        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;10;853;250,0;0,2931
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;7;602;126,0;0,2093
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;9;602;80,0;0,1329
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;10;602;82,0;0,1362
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;11;602;75,0;0,1246
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;12;602;80,0;0,1329
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;1;602;55,0;0,0914
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;2;602;120,0;0,1993
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;3;602;105,0;0,1744
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;5;602;99,0;0,1645
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;6;602;130,0;0,2159
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;11;602;100,0;0,1661
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;12;602;120,0;0,1993
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;1;602;130,0;0,2159
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;2;602;177,5;0,2949
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;3;602;172,5;0,2865
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;4;602;130,0;0,2159
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;5;602;160,0;0,2658
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;6;602;210,0;0,3488
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;7;602;195,0;0,3239
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;8;602;195,0;0,3239
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;9;602;175,0;0,2907
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;10;602;160,0;0,2658
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;11;602;150,0;0,2492
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2023;12;602;178,0;0,2957
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;1;602;140,0;0,2326
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;2;602;135,0;0,2243
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;3;602;110,0;0,1827
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;4;602;140,0;0,2326
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;5;602;153,0;0,2542
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;6;602;178,0;0,2957
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;7;602;130,0;0,2159
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;8;602;150,0;0,2492
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;9;602;120,0;0,1993
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;10;602;120,0;0,1993
PESQUISA                        ;CASCAVEL-PR                                       ;4104808                       ;PR        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2024;11;602;100,0;0,1661
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2022;12;233;85,0;0,3648
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;1;233;90,0;0,3863
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;2;233;80,0;0,3433
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;3;233;95,0;0,4077
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;4;233;95,0;0,4077
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;7;233;100,0;0,4292
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;8;233;110,0;0,4721
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;9;233;95,0;0,4077
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;10;233;77,0;0,3305
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;11;233;77,0;0,3305
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2023;12;233;77,0;0,3305
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;1;233;77,0;0,3305
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;2;233;77,0;0,3305
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;3;233;75,0;0,3219
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;4;233;67,0;0,2876
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;5;233;67,0;0,2876
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;6;233;68,0;0,2918
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;8;233;68,0;0,2918
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;9;233;70,0;0,3004
PESQUISA                        ;CASEARA-TO                                        ;1703909                       ;TO        ;PORTO NACIONAL-TO                                 ;1718204                       ;TO        ;2024;10;233;70,0;0,3004
CONTRATO                        ;CASSILÂNDIA-MS                                    ;5002902                       ;MS        ;JEQUIÉ-BA                                         ;2918001                       ;BA        ;2014;1;1782;223,25;0,1253
CONTRATO                        ;CASSILÂNDIA-MS                                    ;5002902                       ;MS        ;BOM JESUS DA LAPA-BA                              ;2903904                       ;BA        ;2014;1;1445;177,18;0,1226
CONTRATO                        ;CASSILÂNDIA-MS                                    ;5002902                       ;MS        ;SANTA MARIA DA VITÓRIA-BA                         ;2928109                       ;BA        ;2015;5;1357;174,07;0,1283
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;PONTALINA-GO                                      ;5217708                       ;GO        ;2014;11;171;35,19;0,21
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;ITABERABA-BA                                      ;2914703                       ;BA        ;2024;1;1603;410,93;0,2563
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2024;1;1945;454,51;0,2337
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;IRECÊ-BA                                          ;2914604                       ;BA        ;2024;1;1556;406,89;0,2615
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;GOIÂNIA-GO                                        ;5208707                       ;GO        ;2024;2;221;91,82;0,4155
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;IRECÊ-BA                                          ;2914604                       ;BA        ;2024;2;1556;338,33;0,2174
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2024;2;428;144,78;0,3383
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;OEIRAS-PI                                         ;2207009                       ;PI        ;2024;2;1970;363,76;0,1846
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;PICOS-PI                                          ;2208007                       ;PI        ;2024;2;2021;363,76;0,18
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;2;2106;380,68;0,1808
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;SÃO RAIMUNDO NONATO-PI                            ;2210607                       ;PI        ;2024;8;1649;374,2;0,2269
CONTRATO                        ;CASTELÂNDIA-GO                                    ;5205059                       ;GO        ;GOIÂNIA-GO                                        ;5208707                       ;GO        ;2024;10;221;91,32;0,4132
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;5;365;98,0;0,2685
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;5;78;78,4;1,0051
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;5;212;95,6;0,4509
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;5;787;221,8;0,2818
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;5;771;221,8;0,2877
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;5;1109;227,8;0,2054
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;5;1436;235,8;0,1642
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;6;365;95,2;0,2608
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;6;787;192,4;0,2445
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;6;212;64,8;0,3057
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;6;1436;248,0;0,1727
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;6;771;192,4;0,2495
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;6;78;50,6;0,6487
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;6;1109;226,0;0,2038
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;7;212;72,0;0,3396
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;7;365;110,0;0,3014
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;7;78;56,6;0,7256
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;7;787;192,0;0,244
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;7;771;192,0;0,249
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;7;1109;202,0;0,1821
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;7;1436;225,0;0,1567
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;8;78;51,33;0,6581
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;8;365;94,67;0,2594
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;8;787;167,5;0,2128
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;8;771;164,17;0,2129
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;8;1109;182,5;0,1646
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;8;1436;202,5;0,141
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;8;212;67,0;0,316
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;9;787;195,0;0,2478
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;9;1109;206,0;0,1858
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;9;1436;217,0;0,1511
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;9;365;106,5;0,2918
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;9;78;58,8;0,7538
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;9;212;76,0;0,3585
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;9;771;195,0;0,2529
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;10;771;175,0;0,227
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;10;787;175,0;0,2224
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;10;212;67,5;0,3184
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;10;78;52,5;0,6731
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;10;365;113,75;0,3116
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;10;1109;182,5;0,1646
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;10;1436;193,75;0,1349
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;11;771;170,0;0,2205
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;11;78;55,75;0,7147
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;11;365;132,5;0,363
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;11;1436;216,25;0,1506
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;11;1109;183,75;0,1657
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;11;212;68,75;0,3243
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;11;787;170,0;0,216
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;12;771;189,0;0,2451
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2021;12;787;189,0;0,2402
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2021;12;212;74,0;0,3491
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;12;78;61,0;0,7821
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2021;12;1109;203,0;0,183
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2021;12;1436;220,0;0,1532
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2021;12;365;100,0;0,274
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;1;1109;197,5;0,1781
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;1;771;200,0;0,2594
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;1;787;200,0;0,2541
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;1;78;62,5;0,8013
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;1;1436;210,0;0,1462
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;1;365;93,75;0,2568
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;1;212;97,5;0,4599
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;2;771;246,25;0,3194
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;2;365;146,25;0,4007
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;2;78;90,75;1,1635
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;2;212;121,25;0,5719
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;2;787;246,25;0,3129
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;2;1109;263,75;0,2378
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;2;1436;285,0;0,1985
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;3;365;183,33;0,5023
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;3;1436;321,67;0,224
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;3;78;104,0;1,3333
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;3;771;300,0;0,3891
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;3;787;300,0;0,3812
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;3;212;116,67;0,5503
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;3;1109;308,33;0,278
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;4;1109;303,67;0,2738
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;4;1436;348,33;0,2426
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;4;771;291,67;0,3783
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;4;787;291,67;0,3706
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;4;212;123,33;0,5817
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;4;78;100,0;1,2821
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;4;365;162,67;0,4457
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;5;787;301,67;0,3833
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;5;1109;300,83;0,2713
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;5;212;99,17;0,4678
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;5;365;135,83;0,3721
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;5;1436;309,17;0,2153
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;5;771;301,67;0,3913
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;5;78;75,83;0,9722
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;6;212;124,17;0,5857
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;6;771;330,83;0,4291
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;6;1109;316,67;0,2855
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;6;1436;341,67;0,2379
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;6;787;330,83;0,4204
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;6;365;155,83;0,4269
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;6;78;100,67;1,2906
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;7;771;307,5;0,3988
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;7;1436;386,25;0,269
